gene,SubGroup-20220427-060001_log2FoldChange,SubGroup-20220427-060001_padj,SubGroup-20220430-004133_log2FoldChange,SubGroup-20220430-004133_padj,SubGroup-20220429-185614_log2FoldChange,SubGroup-20220429-185614_padj,SubGroup-20220421-205602_log2FoldChange,SubGroup-20220421-205602_padj,SubGroup-20220421-025501_log2FoldChange,SubGroup-20220421-025501_padj,SubGroup-20220429-003157_log2FoldChange,SubGroup-20220429-003157_padj,SubGroup-20220425-064702_log2FoldChange,SubGroup-20220425-064702_padj,SubGroup-20220429-130636_log2FoldChange,SubGroup-20220429-130636_padj,SubGroup-20220425-081002_log2FoldChange,SubGroup-20220425-081002_padj,SubGroup-20220419-183523_log2FoldChange,SubGroup-20220419-183523_padj,SubGroup-20220323-140755_log2FoldChange,SubGroup-20220323-140755_padj,SubGroup-20220324-071315_log2FoldChange,SubGroup-20220324-071315_padj,SubGroup-20220322-054649_log2FoldChange,SubGroup-20220322-054649_padj,SubGroup-20220425-114106_log2FoldChange,SubGroup-20220425-114106_padj,SubGroup-20220419-223032_log2FoldChange,SubGroup-20220419-223032_padj,SubGroup-20220324-221313_log2FoldChange,SubGroup-20220324-221313_padj,SubGroup-20220418-141453_log2FoldChange,SubGroup-20220418-141453_padj,SubGroup-20220423-160346_log2FoldChange,SubGroup-20220423-160346_padj,SubGroup-20220321-233956_log2FoldChange,SubGroup-20220321-233956_padj,SubGroup-20220423-200800_log2FoldChange,SubGroup-20220423-200800_padj,SubGroup-20220428-164506_log2FoldChange,SubGroup-20220428-164506_padj,SubGroup-20220419-225028_log2FoldChange,SubGroup-20220419-225028_padj,SubGroup-20220325-000524_log2FoldChange,SubGroup-20220325-000524_padj,SubGroup-20220501-032700_log2FoldChange,SubGroup-20220501-032700_padj,SubGroup-20220428-005140_log2FoldChange,SubGroup-20220428-005140_padj,SubGroup-20220415-113944_log2FoldChange,SubGroup-20220415-113944_padj,SubGroup-20220422-183229_log2FoldChange,SubGroup-20220422-183229_padj,SubGroup-20220322-212513_log2FoldChange,SubGroup-20220322-212513_padj,SubGroup-20220322-144533_log2FoldChange,SubGroup-20220322-144533_padj,SubGroup-20220415-113406_log2FoldChange,SubGroup-20220415-113406_padj,SubGroup-20220423-182806_log2FoldChange,SubGroup-20220423-182806_padj,SubGroup-20220423-120742_log2FoldChange,SubGroup-20220423-120742_padj,SubGroup-log2FC_median,SubGroup-log2FC_mean,NT-TP_log2FoldChange,pvalue,type,SUPPORT,CONFIDENCE,LIFT,COUNT
KCND3,,,-1.0716726551781663,1.279361409739191e-08,-1.5036316688609708,7.293257597977385e-14,-2.093180877887682,6.1245756179178356e-27,-1.4107004712976254,5.414085094569078e-13,1.56814816246827,2.1894811491610958e-15,-1.0996074943152692,2.4830072992506514e-09,-1.5589758318243772,3.50189672500886e-15,,,,,-1.0189735859917497,3.3035614180735485e-08,,,,,-1.6907118777383427,9.7537223104521e-20,-1.5870776980377537,5.148459994752188e-17,,,-1.3971575147040425,6.449030929399584e-15,-1.2591871487065962,6.181474005162713e-12,-1.4486675368913886,9.217977786520114e-16,-1.2875908224387165,1.6133049992385345e-12,,,-1.251203572272998,4.2856386665568665e-11,-1.9772410260561408,4.023102765420572e-25,-1.5291718664773577,8.394223121559032e-18,,,-1.6982587613717244,1.6693946418869106e-20,-1.0690409812481667,1.5872590187140244e-08,-1.9869509341035063,2.1029184007898046e-26,,,,,,,,,1.357687981290794e-26,-0.643191563382883,0.6316793651987451,0.011908892565637725,Colorectal Neoplasms,9.963533467508918e-06,1.0,1.1832194707896893,2.0
KCNE4,,,,,,,,,,,1.6018248261213424,7.868710462208828e-46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.196481470723382,3.518897713919401e-27,,,,,,,1.018060207900526,1.8535037683411932e-20,,,,,,,0.509030103950263,0.6179138012422162,,,Colorectal Neoplasms,4.981766733754459e-06,0.5,0.5916097353948446,1.0
KCNF1,,,,,,,,,,,,,,,,,1.1879756913609294,7.166000259619792e-07,,,,,1.1428070267448422,8.324338599175797e-06,,,,,,,,,,,,,,,,,,,,,,,1.0639737361224075,1.4848928707975033e-05,,,,,,,,,,,,,,,,,0.5319942925255577,0.5609678052315814,,,Colorectal Neoplasms,1.4945300201263376e-05,1.0,1.1832194707896893,3.0
KCNG1,1.1311921608774165,1.0293155837022483e-05,1.2675859489587336,1.822275544836941e-07,,,,,1.012492595450368,3.070033502451741e-05,1.2818617736466362,4.55336281385326e-08,,,,,,,,,1.2129213161501005,2.3536820445177287e-06,1.1424951730748898,1.1157113642142353e-05,1.237556362815615,1.0830128215486693e-06,1.144706436595471,2.6573164311155628e-06,1.3011144931488292,4.1649297240857104e-08,,,,,,,,,,,2.04998852980255,8.123446862641984e-18,1.1108876069945168,6.730172219956163e-06,,,1.1918635866814902,1.8884910037888823e-06,1.4078433442250404,1.25817942163706e-08,,,1.1956519132750254,1.3467888354250295e-06,,,1.219234437041856,2.289533626157185e-06,1.0137158905566035,6.180617705699162e-05,1.0106864025640334,6.308638147435213e-05,1.105607531883773,1.2277326928186952e-05,0.5053747444727539,0.6092699513431061,,,,,,,
KCNH4,,,,,,,,,,,,,,,,,1.0067195551721508,2.588032254952964e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1419951372457706,9.89766008835847e-08,,,0.5033610716022029,0.530415690205796,,,,,,,
KCNH6,,,,,,,,,,,,,,,,,1.4098158945543926,5.826701798377407e-06,1.0327141110738172,0.0013591503917059,,,,,,,1.1303496899597256,0.0003445579818846,,,,,,,,,,,1.1336002938306744,0.0003397279124073,,,1.110813854811035,0.0004484210230371,,,1.250292315401332,8.659538559061012e-05,,,,,,,,,,,1.063706541975631,0.0008872018464036,1.1639691706635087,0.0002629782144403,,,0.5170366307327615,0.5774137036741261,1.1198249619124605,0.004235188584114693,,,,,
KCNH8,,,,,,,1.0227618779122734,1.5111693721420586e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5113809390316951,0.5113809390316951,,,,,,,
KCNIP2,,,1.0186348525012143,9.036159674125702e-12,,,,,,,,,,,,,,,1.0322241328889952,4.886380403057293e-11,,,,,,,,,,,,,,,,,,,1.0630346933266237,2.609421470502872e-12,,,,,,,,,,,1.035747826204804,5.299609579186372e-12,1.0690319307279037,1.9991833405638627e-12,,,,,,,,,,,0.5093174262750391,0.5207264419993081,-0.33719684406427247,0.09535864543809228,,,,,
KCNIP3,1.1408142331484596,7.213110987269079e-13,,,,,,,,,,,,,,,1.0435943599684296,2.5707020708395382e-11,,,,,1.1936117115790947,3.666033085780757e-13,1.1690475588895255,1.1364877542309215e-13,,,,,1.0077703936066449,4.4216059533873766e-10,,,,,,,,,1.2979178597100158,6.362710396076575e-17,,,,,,,1.1479776049064143,1.4909120893588618e-13,,,1.0296933047494226,1.8457825562914257e-11,,,1.1392696269386535,1.023977545879282e-12,1.104397162336128,9.329981520917674e-13,,,1.1939851137954864,2.4840132613513373e-14,0.5038851970244027,0.5639984403105364,,,Colorectal Neoplasms,2.4908833668772293e-05,0.5555555555555556,0.6573441504387163,5.0
KCNJ12,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0286055668500764,0.0001894812528171,,,,,,,,,,,,,1.054920823462187,0.0001735262263379,,,,,,,,,,,1.049640879544076,0.0001220215749089,,,,,,,,,,,0.5143975240514468,0.5211499747088358,-1.3176527345454714,7.325558116608373e-05,Colorectal Neoplasms,9.963533467508918e-06,1.0,1.1832194707896893,2.0
KCNJ15,,,,,,,-1.2275847287122903,1.8006626614783062e-10,,,1.932235426919434,2.1039094584161367e-29,,,,,,,,,,,,,,,,,-1.2010563374223464,3.1073850984641343e-13,,,,,,,,,,,,,,,,,,,1.316285113369258,1.051125596624709e-15,,,,,,,,,,,,,,,1.5589481772151906e-13,0.09109771937050991,,,,,,,
KCNJ3,,,-1.001299240343711,0.0008906446385325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.07001181533124,0.0003499144683812,,,,,,,,,,,,,,,,,,,,,-0.500474662937665,-0.5141090319011404,,,,,,,
KCNJ5,,,,,,,,,,,1.6105610669331012,3.3013980706240753e-16,,,-1.0409468608430237,2.6769993375100863e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3384996852620335e-08,0.1139228492490136,,,Colorectal Neoplasms,9.963533467508918e-06,1.0,1.1832194707896893,2.0
KCNJ8,,,,,,,,,,,1.206658414217538,1.407279239338318e-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.603329207108769,0.603329207108769,,,,,,,
KCNK1,,,,,,,,,,,,,,,,,,,,,,,,,-1.0584743192208177,6.535927933910076e-17,,,,,,,,,-1.022667063031779,1.757022978558131e-16,,,,,,,-1.1288592028350617,3.1870750347293157e-21,,,,,,,,,-1.0162887132708542,2.830090141606772e-16,,,,,-1.1302213477283776,1.3682406203288045e-20,,,,,-0.5081443566354271,-0.533150454792938,,,,,,,
KCNK10,,,,,,,,,-1.1632827139964588,7.240064896271207e-10,,,-1.0391283364322037,1.7813614172748453e-07,,,-1.0831004884981723,4.832377406812207e-08,,,,,-1.0984255102413516,1.3635716849231284e-07,-1.162091701634586,6.4629672961811354e-09,,,,,,,,,-1.0369178590923476,3.040090866817807e-07,,,,,-1.1447389292392915,1.3851472834829852e-08,-1.051744679701649,7.83778637910327e-08,,,-1.028909213822523,3.140877385653462e-07,,,,,-1.1992718781029492,5.64078970150437e-10,,,-1.1700414810749045,6.022219293898524e-09,-1.059101919388297,1.0289902727512253e-07,-1.057349851560755,1.0558619611999501e-07,-1.04966946113319,1.4412371242439094e-07,-0.514454606629222,-0.5468354203800844,,,,,,,
KCNK13,,,,,,,,,,,1.3146208942745985,7.513956591602824e-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6573104471372992,0.6573104471372992,,,,,,,
KCNK17,1.465392507441676,2.325973544247623e-10,1.4135739355871602,4.219237645456791e-10,,,,,1.6548095786829982,9.416423236455897e-14,,,,,1.4563831568007464,1.8289203067186876e-10,1.42336911791716,3.8815949533458686e-10,1.0933083249345752,4.0668878233964025e-06,1.639220694049944,1.83869877042816e-12,1.5268220262148375,3.5574175360040727e-10,1.5431712834840106,4.0463359927041807e-11,1.3362578041839168,1.0572032217397644e-08,1.8944119356192428,1.6380871761001077e-18,1.3242113076446866,1.3344160166949382e-08,1.3858363094474897,3.0862420215131766e-09,1.261759963034767,1.0176714571664484e-07,1.3104916439816126,1.8628554446415345e-08,,,1.1353286723169274,2.262019747440962e-06,,,1.2483154149268263,1.1563667329309513e-07,1.7844276762520743,3.2541096169730125e-15,1.17228026965106,3.208833177564779e-07,,,1.1629223856182738,7.168074971791447e-07,1.6510839985826653,1.580365535908443e-13,1.182432881374302,6.558920779100962e-07,,,1.4219743734103587,3.757584725813746e-10,,,0.5466561959111993,0.7028606328636896,,,Colorectal Neoplasms,4.981766733754459e-06,1.0,1.1832194707896893,1.0
KCNK3,1.1108337903537315,3.049031927479897e-08,,,,,-1.3126933235566258,2.563571091475474e-12,,,2.753675650218921,1.151305398718549e-39,,,,,,,,,,,,,,,,,,,1.004565495941092,5.859871263049146e-07,,,,,,,,,1.1330372089447556,1.0456892799991245e-08,,,,,,,1.6238984204789797,6.440190128788312e-16,,,,,,,1.2986004649470118,1.0511345267433624e-10,,,1.4156960625995538,2.149769917166693e-13,1.420742565379694,3.3065349383041214e-12,3.082387227898568e-07,0.5499135405574407,,,Colorectal Neoplasms,4.981766733754459e-06,1.0,1.1832194707896893,1.0
KCNK9,,,,,,,,,,,,,1.062310995888121,1.7192738254625334e-05,1.0588857943867227,1.4777671753086578e-05,1.1284479096944966,4.298442451307645e-06,,,,,,,,,1.3827611764284216,8.424425638217417e-09,,,,,1.0855796650551557,1.5145981153638156e-05,,,1.134646165471918,4.301412749170422e-06,,,,,,,1.4538398736839382,1.612545189555608e-09,1.025419055892833,4.529533116672514e-05,,,1.118683163268416,5.064018096195809e-06,,,1.1159036622859198,3.891949707184066e-06,,,,,,,,,0.5127321756119999,0.5752056959642973,,,Colorectal Neoplasms,4.981766733754459e-06,1.0,1.1832194707896893,1.0
KCNMA1,,,,,-1.398172388693922,6.258159537262283e-17,,,-1.4283320888640114,5.1367150720594995e-19,2.217382354684108,6.487801060968561e-32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0776135874406876,1.8490912262668628e-08,,,,,-1.3447484772467857,1.4805344574597117e-15,,,,,,,,,3.154763343991439e-17,-0.07965972674445541,0.6740791288796641,0.003317686190240149,Colorectal Neoplasms,4.981766733754459e-06,0.5,0.5916097353948446,1.0
KCNMB1,1.281004795645211,2.5814916129002838e-14,,,,,,,,,2.222939214517368,9.47754722675575e-43,,,,,,,,,,,,,,,,,,,1.221863759270804,6.328901066251241e-13,,,,,,,,,1.609671261449274,1.2736497882813195e-24,,,,,,,1.70487806278347,3.905082486299351e-24,,,,,,,1.445080274532252,1.2278681558444333e-17,,,1.4612476826666494,6.326208902978896e-19,1.325741935879478,4.2808233477228686e-14,0.6109318796357184,0.7578446391988781,,,Colorectal Neoplasms,4.981766733754459e-06,1.0,1.1832194707896893,1.0
KCNN2,,,-1.4753755646346003,1.875648936534967e-18,-1.3172705168190024,2.0059655251090773e-14,,,-1.6079790215353866,9.21512563764422e-24,,,-1.0845234626341411,1.1594308847013519e-10,,,-1.0467123693130893,7.23136256456563e-10,,,-1.0431495494508358,6.178152867715553e-09,,,-1.0030056855393774,1.9773867846090563e-08,-1.1252042425469015,8.793020665255244e-11,-1.189290178817055,1.1695858806577745e-11,,,-1.142182470106359,5.320964351410473e-11,-1.2347476880992612,3.0929350599073824e-13,-1.2841244033882924,7.021631176048769e-14,-1.3245840223922771,7.868958989664723e-15,,,-1.2765374531085023,9.045947063720873e-14,-1.1038648118553027,4.0206371274448765e-10,-1.1043159040678774,2.543356070955835e-10,,,-1.3295952337087944,8.412069342264953e-15,-1.454179914114616,1.7216620248065904e-18,-1.2123567628713785,8.23010615174518e-13,,,-1.276400469655529,5.200589087088404e-14,,,,,-0.5015028427696887,-0.6130951838982086,,,Colorectal Neoplasms,4.981766733754459e-06,1.0,1.1832194707896893,1.0
KCNN3,,,,,,,,,,,1.6458960922973516,6.592527936659238e-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8229480461486758,0.8229480461486758,,,Colorectal Neoplasms,2.989060040252675e-05,0.8571428571428571,1.0141881178197336,6.0
KCNT1,2.4973079216288148,9.473864761011428e-13,3.247949008763994,3.216187240548097e-24,2.5788416881627576,6.659794520517334e-15,2.5107908335513875,1.4115810638996521e-14,3.8029492672204817,3.354939052617461e-36,1.0309926929005837,0.0018206683337295,3.6102381580382144,5.4665034760441325e-31,2.969975976499486,1.6984254411035312e-19,2.21491595925127,1.2449062413353538e-10,2.8330503406165204,3.7828402951279135e-17,3.9749550716137816,1.7438911975947905e-33,2.293186018767519,2.831112067429072e-10,3.983031786575259,4.175060718365274e-34,3.102201939386003,1.5004851808191409e-21,2.0293695269029097,3.2953873707827802e-09,2.8132054713129158,1.475977485047979e-16,4.03573296034469,9.207549590778765e-37,3.9875391778264033,1.3911303822708256e-35,4.3011793787911135,1.1131355043140773e-44,4.118225129047075,1.953585228484371e-41,2.528543026742664,5.142324869678178e-13,3.331454130294309,3.2411002462158773e-25,3.104807482846144,5.043435010588666e-21,4.320962277587693,1.2318447660977965e-42,2.664539424941633,2.527669684969893e-15,3.1850614506424404,4.515091129003357e-23,3.4315620110796727,5.827253410956173e-27,3.469694178636442,3.985820292527369e-29,3.383814833479,4.745142666502856e-23,3.19078204199908,1.9563384864041896e-22,3.686690835354658,2.1647057629805332e-30,3.2033275816106097,6.336458600750879e-22,0.5164066806171566,1.5685400759241674,,,,,,,
KCNV1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1887330086838903,0.0003794225537544,,,,,,,,,,,,,,,,,,,,,,,-0.594176793065068,-0.594176793065068,0.7916470917519741,0.0508849419921623,,,,,
KCTD1,,,-1.1262154815489696,2.1692426183425464e-19,-1.262388138496332,1.9559242414398007e-24,,,-1.1406441988877356,5.694819384993643e-20,,,,,,,,,-1.0411739066078725,6.0276025448194194e-18,,,,,,,-1.1359093557533602,6.53980675258909e-20,,,,,-1.1220643501759773,7.234861972920617e-20,,,-1.2221461141192669,4.7920274604714165e-24,-1.1314429293381818,6.668715942474567e-20,,,-1.1046078731419806,8.330587869074106e-19,,,-1.0397031446875364,1.8199895209062612e-16,,,-1.0195465088707514,2.7270766380342122e-15,-1.192997793447487,8.126982784450384e-23,-1.0461628213482956,1.3369431836657967e-16,,,,,,,,,-0.5097732544353757,-0.5590657729947822,,,,,,,
KDELR3,,,,,,,,,-1.0181551764496832,1.7128997827074006e-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.074862426810957,1.8691102588339577e-29,,,-1.0462267717016065,1.464632233969897e-27,,,,,,,,,,,-1.01135558220954,6.930849207277208e-25,,,,,-0.50567779110477,-0.5173641942529508,,,,,,,
KHDRBS3,,,,,,,,,1.0031589288236775,9.205078617169252e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5015794644122991,0.5015794644122991,,,Colorectal Neoplasms,9.963533467508918e-06,1.0,1.1832194707896893,2.0
KIAA0125,,,,,,,-1.1263687029412843,3.278807880329816e-06,,,2.103308858751011,6.887010384647613e-19,,,,,,,,,,,,,,,,,-1.1577506027026052,2.811765490595041e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.033460981856558,2.085964531788965e-06,1.1835705404242344e-06,0.0947397071647979,,,,,,,
KIAA0495,,,,,,,,,,,1.6875497488373925,1.6004199881668103e-53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1761227646694483,8.340406685498424e-31,,,,,,,1.045640979214446,2.4573160288498446e-28,,,1.0445358441208272,1.0641169595983106e-29,1.1086022040531118,2.031534841826085e-27,0.5222679220604136,0.5986108602686945,-0.3021023221636337,0.0009125272591559067,,,,,
KIAA0748,,,,,,,-1.2955857384202774,5.27506563259215e-17,,,1.6090436517302806,5.14019375934484e-25,,,-1.0373487780813475,8.350931372683389e-13,,,,,,,,,,,,,-1.2610238377880427,1.463086922497981e-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.318004709369577e-22,-0.22054607806206128,0.3170216122275331,0.05917107335205506,,,,,
KIAA1211,,,,,-1.125420731266939,7.785181922185946e-21,,,-1.069463154879858,1.1571349251229182e-19,,,,,,,,,,,,,,,,,,,-1.0133369942642587,7.654315120231765e-18,,,,,,,,,,,,,-1.0977457319502752,2.013441194058786e-21,,,,,,,,,,,-1.0104851283970837,1.803049295100673e-16,,,-1.0080604573442402,2.6778732171811898e-18,,,,,-0.5040302286721201,-0.5252724943672903,,,,,,,
KIAA1324,,,,,,,,,,,,,-1.166878870604347,1.8778762716744397e-09,,,,,-1.0337368081105731,4.9098028884517586e-08,-1.0045031725562643,1.1957305746909582e-07,-1.0739525431487855,5.293310280368759e-08,,,,,,,-1.1389388948944914,1.516886285112425e-09,,,-1.209461538728234,7.104659544542652e-11,-1.1216631474478005,1.0077636541963923e-09,,,,,,,,,-1.042257359177773,2.90933580356674e-08,,,,,,,-1.0265280983442824,1.3077702284708325e-08,-1.0123947527176849,1.191793388677949e-07,-1.0036692296474647,8.774805898448535e-08,-1.072642525527765,5.252529228647908e-09,,,-0.5018346147882091,-0.536338443010597,0.4158152852921465,0.07592370492134365,,,,,
KIAA1324L,,,1.049728985531463,1.0189161778797747e-05,,,,,,,,,,,,,,,,,,,,,1.1575310343417928,1.8239263207380772e-06,,,,,,,,,1.0700321798135166,9.742029712893937e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5248695873466209,0.5431690774501723,,,,,,,
KIAA1462,,,,,,,-1.0225835369501044,2.4721936569210898e-18,,,1.5108760755336172,2.41241859243887e-47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.002512083468735,2.2211865757733115e-24,,,,,,,,,,,,,,,1.2360979390538328e-18,0.2129720888646069,-0.242009007956879,0.023527738198675006,,,,,
KIAA1614,,,,,,,,,,,1.2780974748382496,3.36837349932169e-37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0315613906793308,1.3065546758926241e-23,,,,,,,,,,,,,,,0.5157806953396654,0.5650879121714492,,,,,,,
KIAA1644,1.0811894749588773,1.9050393800163857e-13,,,,,-1.1529850741602348,1.6199663949684722e-15,,,2.210122163859695,2.705990957039212e-44,,,,,,,,,,,,,,,,,,,1.0112308230754814,6.871118004177069e-12,,,,,,,,,1.056920894207642,1.2539914068116052e-13,,,,,,,1.5249340789717003,3.50054592623306e-23,,,,,,,1.149773487966881,2.742187838527102e-14,,,1.2612685143238451,2.6786239726641785e-18,1.3782658738084457,1.3594020429675092e-19,3.530810971089354e-12,0.5010905387906884,,,,,,,
KIAA1755,,,,,,,,,,,1.5471873564107077,1.8005662214768195e-41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0508695710012737,3.425360632511726e-20,,,,,,,1.1677655193825751,5.59354185519302e-22,,,,,,,1.0965416556694338,4.144010867092604e-20,,,,,,,0.5254347855006368,0.5986443208849586,,,,,,,
KIAA1984,,,1.2063338327125894,3.8706650991673453e-13,1.159851455285709,1.9681264864092226e-12,1.179462179403319,4.623919225254175e-12,,,,,,,1.3146431797193658,3.048082432835352e-16,,,,,,,,,,,1.0104663434966838,1.278206466128142e-09,1.181826206296238,1.8393508545750414e-12,,,,,,,,,1.1566596159712126,1.943117158101053e-12,,,,,1.1807340016838466,1.4641390407148018e-12,,,,,1.096466815419189,5.4764921243933415e-11,,,,,,,,,,,,,0.5052331723874451,0.5785093054589892,,,,,,,
KIF12,,,,,1.0147448236257774,6.376717208500672e-13,,,,,,,,,,,,,,,,,,,,,,,1.0403239168185925,7.501725636432268e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5073724118132076,0.5124882304516581,-0.36805538454087056,0.04549391175725468,,,,,
KIF19,-2.2673678919831213,2.0628802916796755e-14,-1.1991165028841468,3.488959660718925e-05,-3.252267955683591,3.101383887279517e-29,,,-3.128528994958704,1.993744627562729e-28,,,-3.051607051987327,5.592091089743383e-27,-1.2197690493568187,0.0001420046375354,-1.863767631274039,1.967580121367433e-09,-2.391749306794388,6.381322307707286e-15,-2.878784052394128,1.1483660979144767e-22,-3.084189736233739,6.5211460006416265e-25,-2.8900535725745145,8.461201083274877e-22,-2.77887150402341,8.936642891027023e-21,-1.1015141399523116,0.0003218259500519,-3.171036213103265,1.183422377015733e-28,-2.649364670109264,2.0325441520063915e-18,-2.707404015175158,2.2613827030486024e-19,-2.893497318558365,1.1040657824884253e-22,-2.548841181063271,2.421247354947458e-17,-2.3323656108441098,3.67849248798816e-14,-3.428366321272973,1.8916783580596712e-34,,,-2.9346542443471297,4.299862536970536e-23,-1.1610675615629584,5.138372007071292e-05,-2.119642444215735,4.304016644712242e-12,-3.1298244684429206,1.4161989615687104e-27,-3.312640830651101,8.427596035136645e-33,-2.026910754425504,3.2530748096897225e-11,-3.3345358427218827,5.04802257186126e-32,-2.806415140995305,5.667244927764679e-24,-1.9250229009669173,3.9292933242127006e-12,-0.5507570699761558,-1.256599726654569,1.164158452664287,0.003044149492707213,,,,,
KIF1A,,,-1.2428205714421274,7.926946761209171e-05,-1.0373057992060115,0.0011036311751326,,,1.6016590999765647,1.294139562379004e-07,3.049816336820187,1.7835957396749442e-22,,,,,1.949484245419827,2.6487009988240034e-11,,,,,2.8624750158894248,2.837847994927235e-19,,,1.4604083307029274,3.293324441873321e-06,,,,,,,,,-1.118107741785681,0.0007810814005389,-1.0228599940136849,0.0020214932447443,,,,,,,2.3106716850574838,6.641717319558854e-14,1.3330481032771446,2.343895460873247e-05,1.368288226660887,1.2291111849624057e-05,,,1.828521780157598,5.101030727129552e-10,1.02563669365104,0.0012989922565402,,,,,1.191280152393085,0.0002224618217622,0.00050177161115055,0.5021368844476664,1.0836991721724045,0.008287531741882393,Colorectal Neoplasms,1.9927066935017835e-05,1.0,1.1832194707896893,4.0
KIF26B,,,,,,,,,,,1.214179699193702,1.8096079488510304e-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1140413597067549,3.094340809826668e-11,,,,,,,1.1959374403017171,2.3650316295986228e-12,,,,,,,,,,,,,1.0524734110415468,2.1315038533191142e-09,0.5262367065865253,0.5669854021107631,-0.3856221663984881,0.04544298582706728,Colorectal Neoplasms,1.9927066935017835e-05,1.0,1.1832194707896893,4.0
KIF5A,2.063544732423136,3.825697850211695e-21,,,,,,,,,2.3027736191577857,5.701033410559771e-26,1.3909652997722546,2.1422433349208457e-10,,,1.4956065742676925,4.261449883913044e-12,1.332685459691512,2.13459092246033e-09,1.4522941444054482,1.5873860497288528e-10,1.7446161082329457,1.597886796848128e-15,1.5473471875107172,2.851361616943355e-13,,,,,1.7717354383204085,1.9852002942500066e-15,1.1176571368429304,4.6714290698395486e-07,1.3854126997341127,3.515374465332984e-10,1.028626108380272,6.827439920973018e-07,,,2.039125738688666,2.079548609759821e-21,,,,,1.3854556585028828,5.41457712398604e-11,2.339495268843758,5.808656536446687e-27,,,1.0202012720945897,3.978127295896302e-07,,,2.093321384078178,4.1238447252576416e-21,1.2765893714405392,5.094623437485292e-10,1.9654219294048216,2.3891510788195223e-19,2.049737770477749,1.1388704844315585e-19,0.5101009774192908,0.8125052544101602,,,,,,,
KIF5C,1.161344446907354,1.9969872665753243e-10,1.0040163938227926,2.0465592397905716e-08,,,,,,,,,,,,,,,,,1.1391911086646858,5.102291383554654e-10,,,,,,,,,1.1718611489138857,6.340887731560052e-11,,,,,,,,,1.037837906502041,1.9217366206464867e-08,,,,,,,1.305470731508449,1.0509642094918015e-13,,,,,,,1.289458376036196,1.2969549121428378e-12,,,1.2270086446037634,5.804504552439311e-12,1.1344116948812646,4.887938836755865e-10,0.5020082071441925,0.5775057210493116,,,,,,,
KIRREL,,,,,,,,,,,1.3664233073576488,2.3499673467105762e-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04593045863494,3.908397091324178e-15,,,,,,,,,,,1.153231643164503,7.387570496419519e-22,1.0365191354814138,1.0589666367952588e-15,0.5182595677407089,0.5689293458199134,,,,,,,
KIT,,,,,,,,,,,1.1063437221677577,8.8253787673033e-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5531718610882915,0.5531718610882915,,,Colorectal Neoplasms,0.0008469003447382579,0.8947368421052632,1.0586700528118271,170.0
